time_intervals,cerealia,cyperaceae,poeceae ,trees,crops,herbaceous_plants
-2600 to -2501,0.000866551,0.027167088,0.0747791,0.558607268,0.07297639,0.039649686
-2600 to -2501,0,0.086032389,0.065789474,0.145748988,0.006072874,0.026315789
-2600 to -2501,0,0.043438914,0.046153846,0.331221719,0.000904977,0.005429864
-2600 to -2501,0,0,0.027777778,0.657407407,0.009259259,0.021604938
-2600 to -2501,0,0.01120239,0.031366692,0.884241972,0.000746826,0.005227782
-2600 to -2501,0.001206856,0.011592966,0.033935072,0.917304604,0.000605232,0.003018943
-2600 to -2501,0,0.02020202,0.036363636,0.860606061,0.008080808,0.02020202
-2600 to -2501,0,0.007794232,0.009353079,0.541699143,0.00233827,0.003897116
-2600 to -2501,0,0.016363636,0.067272727,0.745454545,0,0.005454545
-2600 to -2501,0,0.374245473,0.176056338,0.308853119,0.023641851,0.011569416
-2600 to -2501,0,0.210491662,0.0110017,0.480473088,0,0.00623053
-2600 to -2501,0,0.078369906,0.009404389,0.639498433,0.001567398,0.180250784
-2600 to -2501,0.000830565,0.015551307,0.088553877,0.455901084,0.000377358,0
-2600 to -2501,0,0.006828548,0.043197537,0.829503252,0.006823382,0.026175239
-2600 to -2501,0.002227171,0.022271715,0.066815145,0.452115813,0.004454343,0.222717149
-2600 to -2501,0,0.05897772,0.007863696,0.887287025,0,0
-2600 to -2501,0,0.064064064,0.335335335,0.349349349,0.011011011,0.006006006
-2600 to -2501,0,0.063099285,0.008039382,0.620041765,0.002383598,0.000606421
-2600 to -2501,0.000903342,0.098614111,0.082756494,0.58887313,0.02720624,0.03848271
-2600 to -2501,0.00086881,0.017376195,0.019982624,0.895742832,0.002606429,0.001737619
-2600 to -2501,0.000288184,0.008851075,0.044541378,0.893132895,0.000937598,0.008091735
-2600 to -2501,0,0.006849315,0.006849315,0.970890411,0,0.001712329
-2600 to -2501,0,0.227642276,0.034552846,0.699186992,0.00304878,0.004065041
-2600 to -2501,0.000628141,0.008413072,0.043898233,0.773132028,0.002551539,0.076117919
-2600 to -2501,0.000980098,0.007732145,0.052347472,0.880950492,0.002179929,0.017237088
-2600 to -2501,0,0,0,0.911806543,0,0.00284495
-2600 to -2501,0,0.002429554,0.018783575,0.858891096,0.001214777,0.002817451
-2600 to -2501,0,0.015278839,0.007639419,0.197097021,0.000381971,0.000381971
-2600 to -2501,9.11E-05,0.004074273,0.017371066,0.80496752,0.000993549,0.003414412
-2600 to -2501,0,0.00571266,0.013693704,0.775007349,0.000842374,0.001898566
-2600 to -2501,0,0,0.04537037,0.932407407,0.001851852,0
-2600 to -2501,0,0,0.003496503,0.783216783,0,0
-2600 to -2501,0,0.005033557,0.046979866,0.910234899,0,0.01090604
-2600 to -2501,0,0.005310727,0.004229259,0.965972698,0,0.00095057
-2600 to -2501,0,0.027293404,0.005307051,0.827141774,0.0030326,0.0030326
-2600 to -2501,0,0,0.507524989,0.421995684,0,0.009313948
-2600 to -2501,0.000357654,0.010926472,0.010650414,0.765527861,0.000695036,0.001738531
-2600 to -2501,0,0,0.025287356,0.942528736,0.003448276,0.012643678
-2600 to -2501,0.000775795,0.010861133,0.089992242,0.768813033,0.004654771,0.044996121
-2600 to -2501,0,0.097525473,0.011644833,0.809315866,0.001455604,0.001455604
-2600 to -2501,0,0.006696429,0.102678571,0.747767857,0.017857143,0.008928571
-2600 to -2501,0,0.024151436,0.015665796,0.933420366,0.001305483,0.003916449
-2600 to -2501,0,0.214285714,0.011278195,0.748120301,0.003759398,0.003759398
-2600 to -2501,0,0.129930394,0.013921114,0.556844548,0,0
-2600 to -2501,0,0.021008403,0.105042017,0.817927171,0,0.00140056
-2600 to -2501,0,0.021569913,0.016957498,0.848012033,0.004397742,0.008015971
-2600 to -2501,0,0.01369863,0.00996264,0.95143213,0.00124533,0.00373599
-2600 to -2501,0,0.354215004,0.07579273,0.532095901,0,0.004640371
-2600 to -2501,0.001308341,0.002314917,0.039384946,0.847476215,0.001365255,0.024680117
-2600 to -2501,0,0.005263158,0.026315789,0.926315789,0,0
-2600 to -2501,0,0.07106599,0.107614213,0.724873096,0.003045685,0.004060914
-2600 to -2501,0.005141388,0.079691517,0.290488432,0.316195373,0.005141388,0.172236504
-2600 to -2501,0,0.004761905,0.019047619,0.855555556,0,0.003174603
-2600 to -2501,0,0.002777778,0.030555556,0.941666667,0,0
-2600 to -2501,0,0.00308928,0.014828545,0.899598394,0.000308928,0.00308928
-2600 to -2501,0.000858369,0.052360515,0.045493562,0.722746781,0.002575107,0.008583691
-2600 to -2501,0,0.005730659,0.014326648,0.945558739,0.00286533,0.017191977
-2600 to -2501,0,0.003488316,0.008836356,0.932768573,0.000886525,0.004432624
-2600 to -2501,0,0.009569378,0.002392344,0.650717703,0,0.002392344
-2600 to -2501,0,0.002948113,0.001465279,0.937512391,0,0
-2600 to -2501,0,0.019880716,0.163021869,0.548707753,0.009940358,0.087475149
-2600 to -2501,0,0.003640777,0.031378361,0.765753361,0.002415515,0.006009615
-2600 to -2501,0,0.011342155,0,0.812854442,0,0.003780718
-2600 to -2501,0.000797448,0.011164274,0.011961722,0.796650718,0,0.014354067
-2600 to -2501,0,0.080615942,0.031702899,0.822463768,0.002717391,0.012681159
-2600 to -2501,0,0.001869159,0.011214953,0.936448598,0.000934579,0
-2600 to -2501,0.001302342,0.002898235,0.014748785,0.957640141,0.001323651,0.003218841
-2600 to -2501,0,0.030952765,0.011946389,0.757748438,0.00238108,0.000780031
-2600 to -2501,0,0.034782609,0.031884058,0.707246377,0.005797101,0.011594203
-2600 to -2501,0,0.00359212,0.019575252,0.928566437,0.001626158,0.005871042
-2600 to -2501,0,0.000560538,0.005605381,0.590807175,0,0.003363229
-2600 to -2501,0,0.004950495,0.018151815,0.856435644,0.00660066,0.008250825
-2600 to -2501,0,0.002439024,0.015019255,0.935815148,0.001754386,0.001754386
-2600 to -2501,0,0.203457447,0.109042553,0.558510638,0.022606383,0.015957447
-2600 to -2501,0.001114827,0.002229654,0.031215162,0.92419175,0,0.012263099
-2600 to -2501,0,0.034334764,0.021459227,0.884120172,0.004291845,0.004291845
-2600 to -2501,0,0.00240481,0.002805611,0.936272545,0,0
-2600 to -2501,0,0.004155125,0.001385042,0.961218837,0.002770083,0
-2600 to -2501,0.001566171,0.036021926,0.073610023,0.525450274,0.001566171,0.012529366
-2600 to -2501,0,0.002938327,0.024722367,0.832308447,0.000805153,0.00246518
-2600 to -2501,0,0.046233766,0.017142857,0.875324675,0.000519481,0
-2600 to -2501,0.000510465,0.049515059,0.08575804,0.627360898,0.001020929,0.03726391
-2600 to -2501,0,0.006666667,0,0.966666667,0,0
-2600 to -2501,0,0.027848101,0.025316456,0.626582278,0.002531646,0.008860759
-2600 to -2501,0,0.018390805,0.024137931,0.843678161,0,0
-2600 to -2501,0,0.043326509,0.009785187,0.821773748,0,0
-2600 to -2501,0,0.339214643,0.029451581,0.207103389,0.002032968,0.01716828
-2600 to -2501,0,0.061933173,0.057212578,0.517299466,0.003943904,0.002334783
-2600 to -2501,0.002832861,0.076487252,0.206798867,0.518413598,0.033994334,0.016997167
-2500 to -2401,0,0.001306336,0.003919007,0.727629001,0,0.001306336
-2500 to -2401,0,0.055555556,0.013071895,0.875816993,0.003267974,0.001633987
-2500 to -2401,0,0.076919481,0.088376368,0.538627969,0.087144487,0.03163804
-2500 to -2401,0.000980392,0.002847806,0.017524652,0.837274259,0.0143324,0.011592198
-2500 to -2401,0.001037344,0.005186722,0.03526971,0.854771784,0,0.015560166
-2500 to -2401,0,0.007742363,0.035569807,0.912150324,0.00174524,0.007525109
-2500 to -2401,0,0.023610053,0.072353389,0.715156131,0,0.003808073
-2500 to -2401,0,0.007023732,0.012103476,0.452171194,0.000523834,0.002609566
-2500 to -2401,0.000202265,0.331298131,0.136641164,0.343533543,0.035760339,0.018517589
-2500 to -2401,0,0.176165803,0.082901554,0.518134715,0.002590674,0.005181347
-2500 to -2401,0,0.260869565,0.013377926,0.454849498,0,0.016722408
-2500 to -2401,0,0.00557866,0.157924773,0.603566014,0.000463607,0.0004095
-2500 to -2401,0.000712251,0.069367197,0.032573687,0.700613793,0.022438516,0.01911948
-2500 to -2401,0,0.028239203,0.003322259,0.950166113,0,0.00166113
-2500 to -2401,0,0.028571429,0.234782609,0.467080745,0.050931677,0.009937888
-2500 to -2401,0,0.098891569,0.107539315,0.505773424,0.033484208,0.05410004
-2500 to -2401,0,0.007092199,0.042553191,0.390070922,0,0.014184397
-2500 to -2401,0.000728863,0.022594752,0.024052478,0.913265306,0.001457726,0.005102041
-2500 to -2401,0,0.13022508,0.019292605,0.763665595,0.017684887,0.008038585
-2500 to -2401,0.00030303,0.006732573,0.049113005,0.883015232,0.00201271,0.01101937
-2500 to -2401,0,0.013816926,0.022452504,0.936787565,0.001036269,0.001727116
-2500 to -2401,0,0.151900504,0.057997955,0.325217314,0.004926108,0.01376111
-2500 to -2401,0,0,0.005154639,0.972508591,0,0
-2500 to -2401,0,0,0.040983607,0.758196721,0.008196721,0.008196721
-2500 to -2401,0.000456621,0.00810353,0.020311847,0.807779197,0.002760979,0.059753487
-2500 to -2401,0,0.007394171,0.05163176,0.908327793,0.00070922,0.009521831
-2500 to -2401,0,0.001226492,0.015224094,0.875743708,0.000408831,0.002891771
-2500 to -2401,0,0.019981413,0.002788104,0.339684015,0,0.001858736
-2500 to -2401,0,0.003271605,0.023230962,0.804704415,0.001034099,0.002138848
-2500 to -2401,0,0.003371927,0.015103233,0.792615634,0.000742097,0.00204774
-2500 to -2401,0,0,0.03210576,0.946175637,0,0.001888574
-2500 to -2401,0,0.046783626,0.01754386,0.923976608,0,0
-2500 to -2401,0,0,0.004497751,0.956521739,0,0.00149925
-2500 to -2401,0,0,0.004497751,0.956521739,0,0.00149925
-2500 to -2401,0,0.053125,0.00625,0.89375,0.00625,0.01875
-2500 to -2401,0,0.001788909,0.046511628,0.902504472,0.000894454,0.003577818
-2500 to -2401,0,0.008417117,0.008452321,0.950356258,0.000929368,0.000929368
-2500 to -2401,0,0.016847134,0.008965726,0.794705387,0.000343171,0.002468526
-2500 to -2401,0,0,0.574144487,0.368821293,0,0
-2500 to -2401,0,0.017639217,0.008659847,0.801322889,0.001498119,0.001498119
-2500 to -2401,0,0.004631059,0.007718432,0.845940105,0,0.003087373
-2500 to -2401,0.000785546,0.017282011,0.091908877,0.758051846,0.007069914,0.061272584
-2500 to -2401,0,0,0.0634278,0.357624831,0.004048583,0.014844804
-2500 to -2401,0,0.008639309,0.071274298,0.801295896,0.010799136,0.012958963
-2500 to -2401,0,0.060721063,0.062618596,0.823529412,0.013282732,0.009487666
-2500 to -2401,0,0.016491754,0.065967016,0.851574213,0.00149925,0.00149925
-2500 to -2401,0,0.03919574,0.010258298,0.806255105,0.006858616,0.01274526
-2500 to -2401,0,0.005136986,0.029965753,0.897260274,0.001712329,0.01369863
-2500 to -2401,0.002434329,0.006471238,0.049579252,0.797501503,0.00301103,0.031707198
-2500 to -2401,0,0.011082338,0.017713638,0.903765476,0.002809939,0.0066313
-2500 to -2401,0.002638522,0.01055409,0.142480211,0.350923483,0,0.406332454
-2500 to -2401,0,0.001706485,0.201365188,0.754266212,0.003412969,0.001706485
-2500 to -2401,0,0,0.017612524,0.230919765,0,0.121330724
-2500 to -2401,0,0.000722543,0.016252194,0.8625477,0.003481894,0.006372068
-2500 to -2401,0,0.011976048,0.02994012,0.958083832,0,0
-2500 to -2401,0.000338295,0.00473613,0.01150203,0.889039242,0.00067659,0.00608931
-2500 to -2401,0.013944223,0.013944223,0.310756972,0.56374502,0,0.049800797
-2500 to -2401,0,0.013129103,0.024070022,0.923413567,0,0.013129103
-2500 to -2401,0,0.006897823,0.007261917,0.913314329,0.001278772,0.002557545
-2500 to -2401,0,0.001290323,0.001290323,0.531612903,0,0
-2500 to -2401,0,0.004683841,0.003512881,0.850692753,0,0.00234192
-2500 to -2401,0,0.011080332,0.168975069,0.56232687,0.008310249,0.072022161
-2500 to -2401,0,0,0.020992906,0.786916123,0,0.005642579
-2500 to -2401,0,0.051108968,0.041465767,0.820636451,0.003857281,0.013500482
-2500 to -2401,0,0.000460829,0.011243019,0.938560137,0.000473037,0.001406903
-2500 to -2401,0.000978149,0.005105233,0.015987008,0.946284035,0.002804886,0.004803309
-2500 to -2401,0,0.019195482,0.014144977,0.680891811,0.004222115,0.005629487
-2500 to -2401,0,0.016042781,0.018716578,0.836898396,0.005347594,0.013368984
-2500 to -2401,0.000314465,0.003915936,0.013663069,0.943862101,0.001371742,0.001286332
-2500 to -2401,0,0.012345679,0.065843621,0.740740741,0.008230453,0.061728395
-2500 to -2401,0,0.008133558,0.007110257,0.895030026,0.005524862,0.001381215
-2500 to -2401,0,0.04109589,0.02739726,0.885844749,0.00456621,0.00913242
-2500 to -2401,0,0.002059308,0.005766063,0.956342669,0.000411862,0
-2500 to -2401,0.001860465,0.085581395,0.046511628,0.630697674,0.002790698,0.006511628
-2500 to -2401,0,0.002287932,0.018235636,0.801443888,0,0.001030047
-2500 to -2401,0,0.060294118,0.022058824,0.855882353,0.002205882,0.000735294
-2500 to -2401,0.008905852,0.002544529,0.020356234,0.824427481,0.007633588,0.005089059
-2500 to -2401,0.001340483,0.024128686,0.037533512,0.792225201,0.002680965,0.006702413
-2500 to -2401,0.003147954,0.114375656,0.14795383,0.359916055,0.001049318,0.10703043
-2500 to -2401,0,0.089630931,0.029876977,0.741652021,0,0
-2500 to -2401,0.000168095,0.156199936,0.023809423,0.672556859,0.002337293,0.008648725
-2500 to -2401,0,0.061601267,0.048857014,0.603971709,0.001560131,0.000524934
-2500 to -2401,0,0.069809685,0.121581346,0.626928471,0.004509506,0.013961937
-2400 to -2301,0,0.00169348,0.00254022,0.751905165,0.00084674,0.00338696
-2400 to -2301,0,0.023255814,0.333333333,0.475452196,0.010335917,0.05081826
-2400 to -2301,0,0.04,0,0.836666667,0,0
-2400 to -2301,0.001862197,0.03538175,0.03538175,0.73556797,0.076350093,0.014897579
-2400 to -2301,0.006791171,0.001697793,0.056027165,0.404074703,0,0.003395586
-2400 to -2301,0.004149378,0.077455048,0.011065007,0.347164592,0.001383126,0.020746888
-2400 to -2301,0,0.008219178,0.02739726,0.81369863,0.049315068,0.010958904
-2400 to -2301,0.00083682,0.006694561,0.046861925,0.886192469,0.00251046,0.006694561
-2400 to -2301,0,0.005881994,0.025227203,0.940199487,0.002091384,0.004901781
-2400 to -2301,0,0.027419355,0.037096774,0.861290323,0.003225806,0.009677419
-2400 to -2301,0,0.008892704,0.008671142,0.475866858,0.000701754,0.004482482
-2400 to -2301,0.000691563,0.118856403,0.182669815,0.487105698,0.028613815,0.019551791
-2400 to -2301,0,0.177570093,0.046728972,0.401869159,0.003115265,0.00623053
-2400 to -2301,0.002635046,0.010540184,0.096179183,0.712779974,0.005270092,0.006587615
-2400 to -2301,0.004127967,0.042645148,0.073685857,0.632804281,0.032970458,0.045793252
-2400 to -2301,0,0.026845638,0.093959732,0.630872483,0.013422819,0.010067114
-2400 to -2301,0.002873563,0.040229885,0.051724138,0.290229885,0.002873563,0.482758621
-2400 to -2301,0,0.41207076,0.024973985,0.488033299,0.002081165,0.001040583
-2400 to -2301,0,0.041846548,0.004172637,0.915226856,0.00094162,0.003498748
-2400 to -2301,0,0.031343284,0.264179104,0.511940299,0.023880597,0.001492537
-2400 to -2301,0,0.112757264,0.013996545,0.551390541,0.001172124,0.001172124
-2400 to -2301,0.002747253,0.120879121,0.159340659,0.428571429,0.049450549,0.057692308
-2400 to -2301,0,0.140651801,0.106346484,0.680960549,0.005145798,0.010291595
-2400 to -2301,0,0.081081081,0.025437202,0.818759936,0.007949126,0.019077901
-2400 to -2301,0,0.013626665,0.061441012,0.859691844,0.001540585,0.01384335
-2400 to -2301,0.00071582,0.007158196,0.011453114,0.950608447,0,0.00071582
-2400 to -2301,0,0.003252033,0.01300813,0.938211382,0.001626016,0.011382114
-2400 to -2301,0,0.003976143,0.003976143,0.576540755,0.015904573,0.061630219
-2400 to -2301,0,0.344228805,0.023493361,0.570990807,0.00102145,0.00102145
-2400 to -2301,0.001580702,0.008650512,0.019880232,0.741237605,0.005220496,0.083970822
-2400 to -2301,0,0.01024807,0.031713201,0.923932465,0.000560753,0.007074713
-2400 to -2301,0,0.002192982,0,0.901315789,0,0
-2400 to -2301,0,0.015019788,0.023840545,0.783899992,0.000485703,0.003737556
-2400 to -2301,0.000122835,0.003788105,0.016777256,0.85713486,0.001402434,0.003147239
-2400 to -2301,0,0,0.02165725,0.940677966,0.00094162,0.002824859
-2400 to -2301,0,0.003610108,0.003610108,0.815027603,0,0
-2400 to -2301,0,0.004557885,0.038286235,0.896080219,0,0.005469462
-2400 to -2301,0,0.003853565,0.009633911,0.969171484,0.001926782,0
-2400 to -2301,0,0.013422819,0.0105465,0.883988495,0.001917546,0.000958773
-2400 to -2301,0,0,0.398419687,0.448344996,0,0.050043242
-2400 to -2301,0.000410509,0.009204586,0.014805832,0.779727494,0.001775301,0.004975045
-2400 to -2301,0,0.00148412,0.013357079,0.841495993,0.00593648,0.00445236
-2400 to -2301,0,0.030327869,0.070491803,0.812295082,0.002459016,0.022131148
-2400 to -2301,0.001204819,0.012048193,0.013253012,0.663855422,0.003614458,0.021686747
-2400 to -2301,0,0.007451565,0.050670641,0.840536513,0.005961252,0.007451565
-2400 to -2301,0,0.027181688,0.060085837,0.832618026,0.020028612,0.014306152
-2400 to -2301,0,0.033444816,0.016722408,0.91638796,0,0.006688963
-2400 to -2301,0,0.121938776,0.007142857,0.294387755,0.001020408,0.001020408
-2400 to -2301,0,0.018691028,0.076783144,0.841090394,0,0.003013847
-2400 to -2301,0.001994345,0.01829915,0.074315087,0.83953596,0.005983036,0.006289511
-2400 to -2301,0,0.010869565,0.04673913,0.895652174,0,0.011956522
-2400 to -2301,0,0.015477793,0.01076716,0.954239569,0.001345895,0
-2400 to -2301,0.001223314,0.004299466,0.055075454,0.796007305,0.003011883,0.017464336
-2400 to -2301,0,0.002823529,0.001882353,0.919529412,0.000941176,0
-2400 to -2301,0,0.024024024,0.012012012,0.924924925,0,0.003003003
-2400 to -2301,0,0.026569646,0.044187882,0.296334305,0.006836941,0.072375362
-2400 to -2301,0,0.122977346,0.029126214,0.786407767,0.006472492,0.009708738
-2400 to -2301,0,0.042254503,0.15449869,0.196906541,0.013215859,0.564706128
-2400 to -2301,0,0.003514938,0.189806678,0.757469244,0.005272408,0.003514938
-2400 to -2301,0,0.002909783,0.015594829,0.848485661,0.002288493,0.004237288
-2400 to -2301,0,0.011976048,0.017964072,0.946107784,0,0
-2400 to -2301,0,0.003462604,0.015235457,0.858379501,0,0.000692521
-2400 to -2301,0,0,0.004784689,0.971291866,0.002392344,0.002392344
-2400 to -2301,0.000900901,0.135135135,0.035135135,0.702702703,0.004504505,0.009009009
-2400 to -2301,0,0,0.019723866,0.960552268,0,0.001972387
-2400 to -2301,0,0.00952381,0.011904762,0.961904762,0.002380952,0
-2400 to -2301,0,0.003947368,0.004079861,0.947747624,0,0
-2400 to -2301,0,0.006546645,0.001636661,0.628477905,0,0
-2400 to -2301,0,0.003401361,0,0.853741497,0,0.003401361
-2400 to -2301,0.00295858,0.00887574,0.085798817,0.662721893,0.00591716,0.065088757
-2400 to -2301,0.000610874,0.006108735,0.015882712,0.610873549,0.001832621,0.006108735
-2400 to -2301,0,0,0.009834229,0.917351652,0,0.000880282
-2400 to -2301,0.000879267,0.002486054,0.017798994,0.949887365,0.001036676,0.005310237
-2400 to -2301,0,0.050432156,0.009477269,0.604589797,0.002093541,0.004675937
-2400 to -2301,0.002808989,0.056179775,0.02247191,0.696629213,0.008426966,0.016853933
-2400 to -2301,0,0.00321166,0.017794099,0.92782462,0.002065004,0.004372256
-2400 to -2301,0,0.043307087,0.019685039,0.334645669,0.003937008,0
-2400 to -2301,0,0.051136364,0.144886364,0.590909091,0.005681818,0.002840909
-2400 to -2301,0.004615385,0,0.04,0.913846154,0.001538462,0.013846154
-2400 to -2301,0,0.107317073,0.107317073,0.580487805,0,0.014634146
-2400 to -2301,0,0.007233273,0.027124774,0.925858951,0.012658228,0.001808318
-2400 to -2301,0,0.007263923,0.001210654,0.895883777,0.001210654,0.001210654
-2400 to -2301,0.001913876,0.043062201,0.027751196,0.627751196,0.001913876,0.00861244
-2400 to -2301,0,0.002991659,0.025562536,0.79991167,0.000489117,0.002260837
